ParkingID,VehicleType,EntryTime,ExitTime,ParkingFee,Floor,SlotNumber,IsReserved,Violations
6460,Bike,2023-07-24 08:17:00,2023-07-24 10:46:00,226.6,2,5,1,0
6461,Car,2023-09-19 12:20:00,2023-09-19 13:51:00,55.83,3,39,1,1
6462,Bike,2023-11-02 13:25:00,2023-11-02 16:57:00,106.86,1,6,1,2
6463,SUV,2023-04-17 17:12:00,2023-04-17 20:44:00,407.3,2,45,1,1
6464,Truck,2023-11-19 15:41:00,2023-11-19 17:45:00,209.48,2,36,0,2
6465,Bike,2023-03-28 00:43:00,2023-03-28 03:52:00,238.91,4,45,1,1
6466,Truck,2023-08-03 19:01:00,2023-08-03 21:28:00,125.17,2,4,1,1
6467,Truck,2023-12-18 09:52:00,2023-12-18 11:25:00,85.83,5,10,1,0
6468,Truck,2023-09-05 05:48:00,2023-09-05 06:59:00,92.44,3,1,1,1
6469,Bike,2023-05-18 08:57:00,2023-05-18 10:53:00,197.96,1,21,1,1
6470,Truck,2023-05-18 13:25:00,2023-05-18 15:47:00,206.28,5,40,1,2
6471,Truck,2023-05-30 18:26:00,2023-05-30 20:59:00,130.88,5,39,0,2
6472,Bike,2023-12-21 21:56:00,2023-12-21 23:51:00,94.62,5,37,1,2
6473,Truck,2023-10-15 03:18:00,2023-10-15 05:06:00,158.77,5,3,0,1
6474,Bike,2023-11-01 05:46:00,2023-11-01 06:49:00,47.06,1,47,1,2
6475,SUV,2023-04-21 06:51:00,2023-04-21 07:10:00,16.93,4,31,1,2
6476,SUV,2023-07-21 12:29:00,2023-07-21 15:01:00,262.14,2,27,0,1
6477,SUV,2023-08-17 15:58:00,2023-08-17 16:48:00,76.58,5,17,1,2
6478,Truck,2023-08-18 16:51:00,2023-08-18 19:21:00,166.95,2,23,1,0
6479,Car,2023-03-01 09:43:00,2023-03-01 10:44:00,56.21,2,13,0,0
6480,Car,2023-08-13 13:11:00,2023-08-13 17:10:00,422.15,5,47,0,2
6481,Truck,2023-07-02 21:07:00,2023-07-02 21:52:00,24.35,4,27,0,2
6482,Car,2023-06-18 11:09:00,2023-06-18 12:28:00,114.02,2,20,0,2
6483,Bike,2023-07-25 11:39:00,2023-07-25 13:03:00,105.99,3,46,1,1
6484,Car,2023-05-01 01:51:00,2023-05-01 05:33:00,429.46,2,13,0,0
6485,Truck,2023-02-06 11:07:00,2023-02-06 13:28:00,251.09,5,44,0,0
6486,Truck,2023-11-04 23:03:00,2023-11-05 00:24:00,75.16,1,24,0,2
6487,Bike,2023-08-21 19:46:00,2023-08-21 22:48:00,139.87,2,41,1,2
6488,SUV,2023-06-02 17:47:00,2023-06-02 21:27:00,414.75,4,3,0,1
6489,Truck,2023-01-27 10:07:00,2023-01-27 14:00:00,437.76,3,43,1,1
6490,Bike,2023-02-14 12:58:00,2023-02-14 16:54:00,325.17,3,10,1,0
6491,Car,2023-12-20 00:50:00,2023-12-20 03:19:00,187.26,1,1,1,1
6492,Car,2023-06-12 14:58:00,2023-06-12 15:33:00,48.58,1,49,1,0
6493,Bike,2023-04-11 04:37:00,2023-04-11 08:02:00,374.18,2,13,0,2
6494,Bike,2023-02-24 02:19:00,2023-02-24 03:23:00,32.65,5,14,0,2
6495,Truck,2023-12-27 10:07:00,2023-12-27 11:00:00,94.28,4,33,1,0
6496,Car,2023-04-23 12:38:00,2023-04-23 16:12:00,154.65,3,2,0,2
6497,Bike,2023-12-27 22:09:00,2023-12-27 22:32:00,31.88,1,2,0,1
6498,Car,2023-02-18 00:58:00,2023-02-18 02:04:00,93.22,4,39,0,2
6499,Bike,2023-03-05 11:04:00,2023-03-05 12:04:00,80.04,5,41,0,2
6500,Car,2023-10-13 20:02:00,2023-10-13 21:24:00,158.38,3,31,1,0
6501,SUV,2023-10-09 04:12:00,2023-10-09 04:57:00,55.52,3,4,0,1
6502,Truck,2023-05-29 13:10:00,2023-05-29 14:06:00,47.02,5,34,0,1
6503,Car,2023-03-14 11:32:00,2023-03-14 13:10:00,129.55,3,19,1,2
6504,SUV,2023-03-25 04:42:00,2023-03-25 07:51:00,262.53,5,37,0,2
6505,Car,2023-02-21 13:45:00,2023-02-21 14:37:00,45.83,3,9,0,1
6506,Car,2023-12-10 02:54:00,2023-12-10 04:57:00,98.5,2,24,0,1
6507,SUV,2023-08-13 04:42:00,2023-08-13 06:58:00,95.3,5,13,1,0
6508,Car,2023-07-06 15:14:00,2023-07-06 17:38:00,94.62,4,44,0,2
6509,Car,2023-05-10 02:31:00,2023-05-10 04:43:00,228.37,2,30,0,2
6510,Truck,2023-06-04 23:20:00,2023-06-05 03:04:00,344.76,4,19,1,1
6511,SUV,2023-07-06 00:47:00,2023-07-06 01:11:00,15.15,3,41,0,0
6512,SUV,2023-12-14 23:24:00,2023-12-15 02:45:00,126.55,4,10,1,1
6513,Bike,2023-07-10 17:27:00,2023-07-10 17:58:00,52.78,2,42,1,2
6514,Car,2023-08-21 11:35:00,2023-08-21 14:52:00,297.92,5,44,1,2
6515,Truck,2023-06-29 18:01:00,2023-06-29 19:32:00,146.23,1,14,0,2
6516,Car,2023-06-08 00:53:00,2023-06-08 03:37:00,191.42,4,40,0,2
6517,Car,2023-08-01 16:58:00,2023-08-01 18:16:00,50.32,1,48,0,0
6518,Bike,2023-05-05 11:00:00,2023-05-05 12:04:00,116.84,4,49,0,2
6519,Car,2023-01-19 18:03:00,2023-01-19 19:36:00,50.78,4,20,0,1
6520,Truck,2023-04-23 16:38:00,2023-04-23 18:20:00,112.39,5,4,1,0
6521,Truck,2023-02-18 14:04:00,2023-02-18 17:59:00,463.53,3,38,1,0
6522,Bike,2023-02-18 19:02:00,2023-02-18 22:42:00,223.79,2,44,1,2
6523,Car,2023-04-27 12:34:00,2023-04-27 13:54:00,137.71,2,50,1,0
6524,Truck,2023-04-05 01:35:00,2023-04-05 03:51:00,263.39,2,39,0,2
6525,Car,2023-12-12 01:17:00,2023-12-12 01:33:00,20.58,3,5,1,0
6526,Car,2023-03-22 09:46:00,2023-03-22 12:01:00,93.45,1,42,1,0
6527,Car,2023-09-19 11:00:00,2023-09-19 12:13:00,97.95,2,32,0,1
6528,Bike,2023-10-22 14:21:00,2023-10-22 16:10:00,162.1,1,6,1,1
6529,Car,2023-04-06 18:58:00,2023-04-06 20:40:00,78.01,3,14,0,1
6530,Truck,2023-05-28 22:39:00,2023-05-29 01:03:00,279.78,3,6,0,0
6531,Car,2023-04-28 17:05:00,2023-04-28 21:01:00,153.32,5,14,0,1
6532,Truck,2023-06-23 10:36:00,2023-06-23 11:18:00,72.06,2,12,1,1
6533,Car,2023-05-13 15:47:00,2023-05-13 18:23:00,280.67,5,27,1,1
6534,Truck,2023-05-02 20:28:00,2023-05-02 21:26:00,108.27,2,26,1,0
6535,Truck,2023-11-13 10:54:00,2023-11-13 13:24:00,78.59,3,12,1,2
6536,Car,2023-08-07 14:11:00,2023-08-07 14:26:00,21.27,3,8,1,1
6537,Car,2023-02-15 06:43:00,2023-02-15 07:21:00,65.68,4,10,1,0
6538,Truck,2023-11-24 09:40:00,2023-11-24 11:26:00,71.89,4,16,0,0
6539,SUV,2023-02-19 12:16:00,2023-02-19 15:04:00,153.13,3,26,0,2
6540,Bike,2023-05-09 00:51:00,2023-05-09 03:06:00,247.92,3,8,1,1
6541,SUV,2023-12-31 07:22:00,2023-12-31 10:58:00,219.13,1,41,1,0
6542,SUV,2023-10-04 15:34:00,2023-10-04 17:53:00,233.57,1,45,0,0
6543,Car,2023-01-22 21:13:00,2023-01-22 22:13:00,106.97,5,29,0,0
6544,Bike,2023-05-11 07:43:00,2023-05-11 09:29:00,101.13,4,20,0,2
6545,SUV,2023-03-05 10:40:00,2023-03-05 13:43:00,104.31,4,17,1,1
6546,Car,2023-08-11 03:24:00,2023-08-11 04:28:00,123.37,3,19,1,0
6547,SUV,2023-10-11 08:00:00,2023-10-11 09:36:00,118.09,3,17,1,0
6548,SUV,2023-05-18 10:47:00,2023-05-18 11:39:00,91.3,5,39,0,0
6549,Car,2023-05-22 09:27:00,2023-05-22 12:27:00,272.29,4,1,1,0
6550,Car,2023-10-05 17:37:00,2023-10-05 21:30:00,184.94,1,29,1,1
6551,Car,2023-04-25 01:49:00,2023-04-25 04:24:00,306.81,2,14,1,1
6552,Bike,2023-01-26 18:26:00,2023-01-26 21:06:00,129.12,5,17,1,0
6553,SUV,2023-02-02 04:40:00,2023-02-02 08:29:00,243.98,2,13,1,0
6554,Car,2023-01-03 07:19:00,2023-01-03 08:39:00,133.03,1,29,1,0
6555,Truck,2023-09-23 02:05:00,2023-09-23 02:30:00,44.03,1,34,0,2
6556,SUV,2023-05-05 20:27:00,2023-05-05 22:56:00,249.95,2,27,1,2
6557,Truck,2023-11-08 15:10:00,2023-11-08 17:19:00,176.36,5,46,0,2
6558,Bike,2023-11-19 09:09:00,2023-11-19 11:24:00,87.31,2,33,0,0
6559,Car,2023-09-03 13:02:00,2023-09-03 14:03:00,115.82,5,29,0,2
6560,Truck,2023-03-26 04:16:00,2023-03-26 08:05:00,411.6,5,37,1,1
6561,Bike,2023-06-01 06:15:00,2023-06-01 08:52:00,178.1,3,39,1,2
6562,Car,2023-03-28 18:31:00,2023-03-28 21:47:00,179.26,4,19,1,0
6563,Truck,2023-03-14 05:19:00,2023-03-14 05:55:00,57.38,4,46,1,1
6564,Truck,2023-02-09 20:20:00,2023-02-09 20:50:00,25.27,1,24,0,0
6565,Bike,2023-03-31 16:08:00,2023-03-31 16:34:00,43.11,3,14,1,1
6566,Car,2023-01-31 18:53:00,2023-01-31 20:33:00,171.76,4,47,0,2
6567,Car,2023-03-24 13:44:00,2023-03-24 14:45:00,104.42,5,37,1,2
6568,Truck,2023-10-20 01:18:00,2023-10-20 02:20:00,78.75,5,5,1,1
6569,Truck,2023-01-21 00:26:00,2023-01-21 03:00:00,300.86,2,24,0,1
6570,Truck,2023-05-23 20:01:00,2023-05-23 20:51:00,44.88,2,34,0,0
6571,Car,2023-09-12 18:27:00,2023-09-12 20:44:00,117.03,5,50,0,1
6572,Bike,2023-06-24 13:30:00,2023-06-24 14:41:00,66.11,5,31,1,0
6573,Bike,2023-03-22 17:57:00,2023-03-22 21:18:00,165.93,2,30,0,1
6574,Car,2023-02-13 00:08:00,2023-02-13 03:04:00,346.81,4,9,0,1
6575,SUV,2023-12-11 05:38:00,2023-12-11 08:20:00,171.32,1,27,0,2
6576,Bike,2023-03-15 02:35:00,2023-03-15 05:23:00,125.48,2,28,1,2
6577,Truck,2023-08-31 04:37:00,2023-08-31 06:06:00,48.11,4,42,0,0
6578,SUV,2023-04-06 03:35:00,2023-04-06 04:13:00,38.02,4,26,0,0
6579,SUV,2023-09-15 22:48:00,2023-09-15 23:36:00,24.73,4,18,1,0
6580,Bike,2023-12-21 14:23:00,2023-12-21 17:11:00,192.58,3,36,0,1
6581,SUV,2023-11-03 02:51:00,2023-11-03 06:31:00,383.82,3,8,0,1
6582,SUV,2023-08-20 12:50:00,2023-08-20 14:45:00,201.49,4,18,0,0
6583,Bike,2023-06-11 04:28:00,2023-06-11 07:53:00,174.28,5,20,1,1
6584,Bike,2023-12-08 12:59:00,2023-12-08 13:16:00,13.01,3,32,0,2
6585,SUV,2023-03-12 12:21:00,2023-03-12 12:50:00,34.03,2,29,0,1
6586,Truck,2023-07-12 23:57:00,2023-07-13 00:54:00,78.29,3,49,0,2
6587,Car,2023-03-13 05:25:00,2023-03-13 07:04:00,54.28,5,48,0,0
6588,SUV,2023-06-22 09:27:00,2023-06-22 11:32:00,162.61,1,18,0,1
6589,SUV,2023-03-03 05:15:00,2023-03-03 09:04:00,246.22,3,7,0,0
6590,Truck,2023-11-16 03:25:00,2023-11-16 05:17:00,107.15,4,1,0,2
6591,SUV,2023-06-03 09:31:00,2023-06-03 13:19:00,290.79,4,28,1,0
6592,SUV,2023-08-11 20:19:00,2023-08-11 21:28:00,85.67,4,33,1,2
6593,Car,2023-11-16 13:07:00,2023-11-16 16:34:00,129.53,1,50,1,2
6594,Car,2023-07-16 00:47:00,2023-07-16 04:29:00,145.77,5,4,0,0
6595,Car,2023-05-25 15:28:00,2023-05-25 16:19:00,32.49,2,20,1,2
6596,Bike,2023-01-23 20:05:00,2023-01-23 21:58:00,104.86,5,36,0,0
6597,Bike,2023-11-11 02:48:00,2023-11-11 03:12:00,29.71,1,31,0,0
6598,Car,2023-06-14 09:30:00,2023-06-14 10:25:00,91.82,4,38,0,0
6599,Car,2023-08-29 11:01:00,2023-08-29 13:11:00,180.66,5,28,1,2
6600,Bike,2023-01-19 22:47:00,2023-01-20 01:44:00,174.9,2,3,1,2
6601,Truck,2023-12-23 12:03:00,2023-12-23 15:06:00,166.05,4,6,0,1
6602,SUV,2023-05-29 20:13:00,2023-05-29 20:54:00,36.59,2,45,0,0
6603,SUV,2023-06-08 22:07:00,2023-06-09 01:23:00,302.11,3,23,1,0
6604,Car,2023-07-22 22:19:00,2023-07-22 22:58:00,27.11,2,7,1,0
6605,Truck,2023-01-30 13:09:00,2023-01-30 15:25:00,125.94,4,36,1,0
6606,Bike,2023-05-19 23:01:00,2023-05-20 00:13:00,36.81,3,1,1,0
6607,Car,2023-08-17 23:01:00,2023-08-18 01:43:00,115.0,4,6,1,0
6608,Truck,2023-12-03 19:30:00,2023-12-03 20:16:00,59.52,4,24,1,0
6609,Truck,2023-11-20 14:44:00,2023-11-20 17:16:00,287.23,3,37,1,1
6610,Truck,2023-01-02 22:47:00,2023-01-03 00:55:00,122.83,2,45,0,1
6611,Bike,2023-05-04 21:30:00,2023-05-04 21:46:00,25.2,1,36,0,0
6612,Bike,2023-07-15 23:44:00,2023-07-16 02:37:00,308.13,1,24,1,0
6613,SUV,2023-02-02 06:04:00,2023-02-02 09:13:00,227.39,1,38,1,1
6614,SUV,2023-10-13 15:40:00,2023-10-13 16:49:00,73.71,1,45,0,1
6615,Truck,2023-04-03 18:52:00,2023-04-03 20:24:00,85.73,5,29,1,0
6616,Truck,2023-03-25 06:52:00,2023-03-25 07:45:00,57.66,1,37,0,0
6617,Bike,2023-09-28 07:12:00,2023-09-28 09:21:00,196.96,3,45,0,1
6618,SUV,2023-01-02 04:34:00,2023-01-02 05:44:00,90.22,1,32,1,1
6619,Truck,2023-06-28 00:19:00,2023-06-28 00:54:00,45.47,4,25,0,0
6620,SUV,2023-02-07 09:03:00,2023-02-07 11:57:00,116.35,1,10,1,1
6621,SUV,2023-11-20 18:23:00,2023-11-20 20:05:00,173.56,2,35,1,0
6622,Truck,2023-05-13 00:08:00,2023-05-13 01:04:00,71.83,3,25,0,2
6623,Bike,2023-11-09 04:12:00,2023-11-09 05:14:00,66.87,3,27,0,0
6624,Truck,2023-11-25 15:46:00,2023-11-25 18:22:00,247.92,5,45,0,0
6625,Truck,2023-06-27 16:35:00,2023-06-27 19:04:00,81.96,4,32,1,0
6626,SUV,2023-03-25 13:54:00,2023-03-25 15:25:00,165.32,3,12,1,1
6627,Truck,2023-12-30 17:12:00,2023-12-30 19:07:00,75.89,2,4,1,0
6628,Bike,2023-06-15 14:02:00,2023-06-15 14:41:00,26.57,1,42,1,0
6629,Truck,2023-05-10 19:56:00,2023-05-10 21:06:00,120.86,3,26,1,1
6630,Bike,2023-10-31 08:49:00,2023-10-31 11:53:00,324.37,2,3,1,2
6631,Bike,2023-02-12 06:18:00,2023-02-12 08:05:00,183.09,1,17,1,2
6632,SUV,2023-01-04 16:29:00,2023-01-04 16:57:00,18.8,5,9,0,1
6633,Car,2023-10-18 19:09:00,2023-10-18 20:32:00,143.24,3,29,1,0
6634,Car,2023-05-09 10:35:00,2023-05-09 12:48:00,91.95,3,1,0,2
6635,SUV,2023-05-08 15:13:00,2023-05-08 16:04:00,98.61,2,18,0,2
6636,Truck,2023-02-11 18:59:00,2023-02-11 19:47:00,35.62,4,41,1,1
6637,SUV,2023-04-21 14:49:00,2023-04-21 16:35:00,197.23,5,20,0,2
6638,Bike,2023-03-12 03:36:00,2023-03-12 04:53:00,81.05,4,41,0,2
6639,Car,2023-12-25 15:53:00,2023-12-25 16:59:00,125.93,3,34,0,1
6640,SUV,2023-10-06 08:58:00,2023-10-06 10:55:00,233.67,4,28,1,2
6641,Truck,2023-10-18 06:57:00,2023-10-18 09:03:00,185.97,1,48,0,0
6642,SUV,2023-08-22 15:57:00,2023-08-22 18:50:00,190.76,5,35,1,1
6643,Car,2023-06-10 16:57:00,2023-06-10 17:39:00,43.08,4,16,1,0
6644,SUV,2023-06-17 05:12:00,2023-06-17 08:46:00,135.47,1,21,1,0
6645,SUV,2023-01-28 18:18:00,2023-01-28 20:06:00,138.03,2,13,0,1
6646,Car,2023-05-10 03:50:00,2023-05-10 04:05:00,21.66,4,35,0,2
6647,Bike,2023-12-23 13:02:00,2023-12-23 14:58:00,132.54,5,42,1,1
6648,Bike,2023-06-26 06:38:00,2023-06-26 08:01:00,141.19,1,32,1,2
6649,Car,2023-05-31 12:32:00,2023-05-31 16:26:00,156.38,4,50,1,0
6650,SUV,2023-06-11 11:07:00,2023-06-11 12:06:00,68.81,2,38,0,2
6651,Car,2023-10-30 13:11:00,2023-10-30 13:45:00,35.57,4,6,0,0
6652,Bike,2023-01-19 12:40:00,2023-01-19 15:41:00,217.92,1,50,0,0
6653,Truck,2023-05-24 14:27:00,2023-05-24 17:18:00,136.21,4,38,0,0
6654,SUV,2023-04-03 01:00:00,2023-04-03 01:17:00,14.55,5,38,0,1
6655,Bike,2023-10-26 07:51:00,2023-10-26 09:12:00,154.59,3,13,0,2
6656,SUV,2023-01-07 13:25:00,2023-01-07 13:57:00,23.58,1,46,0,2
6657,Car,2023-04-20 22:53:00,2023-04-21 00:46:00,84.39,1,39,1,2
6658,Truck,2023-05-01 13:40:00,2023-05-01 16:50:00,359.19,1,13,0,0
6659,Car,2023-08-07 00:31:00,2023-08-07 01:39:00,93.57,1,47,1,1
6660,Truck,2023-08-08 07:28:00,2023-08-08 09:04:00,153.97,4,12,0,2
6661,SUV,2023-10-21 04:05:00,2023-10-21 04:52:00,58.84,5,33,1,2
6662,SUV,2023-06-04 05:53:00,2023-06-04 07:13:00,59.94,2,28,0,1
6663,Car,2023-04-03 22:40:00,2023-04-04 02:19:00,335.58,5,3,0,2
6664,Truck,2023-10-16 23:55:00,2023-10-17 03:26:00,247.0,1,18,0,1
6665,Truck,2023-07-17 08:53:00,2023-07-17 12:08:00,304.55,4,26,1,1
6666,SUV,2023-05-18 07:57:00,2023-05-18 08:49:00,50.21,4,40,0,2
6667,Car,2023-02-16 06:28:00,2023-02-16 07:08:00,74.53,1,2,0,1
6668,Truck,2023-04-13 05:48:00,2023-04-13 06:26:00,58.13,4,4,1,1
6669,SUV,2023-05-27 14:16:00,2023-05-27 15:40:00,68.35,1,50,0,2
6670,Bike,2023-11-14 19:51:00,2023-11-14 23:37:00,291.66,5,28,0,0
6671,Car,2023-06-07 15:23:00,2023-06-07 17:27:00,198.62,3,28,1,2
6672,Bike,2023-12-23 08:11:00,2023-12-23 08:46:00,62.21,4,25,0,2
6673,Car,2023-12-22 23:02:00,2023-12-23 02:39:00,389.69,1,26,1,0
6674,SUV,2023-11-17 01:00:00,2023-11-17 02:15:00,149.31,1,45,1,1
6675,Truck,2023-10-10 02:04:00,2023-10-10 03:45:00,68.65,4,47,1,2
6676,Truck,2023-07-05 18:26:00,2023-07-05 20:46:00,119.58,2,2,0,0
6677,Truck,2023-03-02 05:43:00,2023-03-02 09:01:00,169.94,1,42,0,0
6678,Car,2023-11-26 12:43:00,2023-11-26 15:49:00,155.34,4,34,1,2
6679,SUV,2023-03-10 09:54:00,2023-03-10 13:46:00,247.66,1,30,1,2
6680,Bike,2023-08-22 18:46:00,2023-08-22 20:11:00,57.17,2,21,0,0
6681,SUV,2023-10-16 16:24:00,2023-10-16 18:39:00,260.04,3,44,0,2
6682,Bike,2023-06-26 14:01:00,2023-06-26 17:44:00,366.16,2,37,0,0
6683,Car,2023-06-09 09:59:00,2023-06-09 11:16:00,131.57,5,44,1,2
6684,Car,2023-11-18 02:00:00,2023-11-18 03:30:00,147.52,4,23,0,0
6685,Bike,2023-05-28 06:24:00,2023-05-28 08:12:00,184.17,2,33,1,2
6686,Bike,2023-06-30 16:53:00,2023-06-30 19:05:00,164.58,3,2,1,2
6687,Bike,2023-10-31 02:08:00,2023-10-31 03:49:00,144.09,1,27,0,2
6688,SUV,2023-11-20 18:43:00,2023-11-20 19:20:00,57.23,4,48,0,1
6689,Bike,2023-10-14 12:53:00,2023-10-14 15:29:00,271.28,2,22,1,2
6690,Car,2023-07-31 06:02:00,2023-07-31 06:49:00,36.79,3,34,1,0
6691,Car,2023-06-22 09:43:00,2023-06-22 10:30:00,67.7,2,16,0,0
6692,Truck,2023-03-13 04:18:00,2023-03-13 07:18:00,239.76,5,20,1,1
6693,Bike,2023-05-23 11:17:00,2023-05-23 12:28:00,73.88,4,26,0,1
6694,SUV,2023-10-16 23:30:00,2023-10-16 23:45:00,16.38,1,16,0,1
6695,SUV,2023-12-17 20:52:00,2023-12-17 23:07:00,139.11,3,6,1,2
6696,SUV,2023-02-25 12:55:00,2023-02-25 13:22:00,38.63,2,45,1,2
6697,Truck,2023-02-13 04:52:00,2023-02-13 05:43:00,36.9,4,44,0,0
6698,Car,2023-03-31 13:24:00,2023-03-31 16:31:00,243.06,2,23,1,0
6699,SUV,2023-04-17 14:38:00,2023-04-17 17:12:00,104.33,4,42,1,2
6700,Car,2023-05-08 20:24:00,2023-05-08 21:58:00,139.08,5,37,0,0
6701,Truck,2023-11-21 11:45:00,2023-11-21 12:57:00,133.2,2,8,1,2
6702,Bike,2023-12-23 14:38:00,2023-12-23 16:18:00,175.68,5,6,0,1
6703,Bike,2023-03-14 14:28:00,2023-03-14 15:10:00,82.47,3,37,1,2
6704,Bike,2023-03-27 04:29:00,2023-03-27 08:24:00,466.22,5,22,0,2
6705,SUV,2023-11-16 07:56:00,2023-11-16 09:12:00,86.88,4,6,1,2
6706,Bike,2023-12-08 05:05:00,2023-12-08 06:45:00,104.65,3,32,1,0
6707,SUV,2023-07-03 07:38:00,2023-07-03 08:33:00,64.98,2,17,1,2
6708,Truck,2023-01-21 19:25:00,2023-01-21 20:43:00,92.8,2,38,1,2
6709,Truck,2023-05-31 07:10:00,2023-05-31 07:49:00,74.54,4,17,1,2
6710,SUV,2023-03-25 10:04:00,2023-03-25 11:50:00,148.18,1,37,1,1
6711,Car,2023-01-05 14:27:00,2023-01-05 15:36:00,58.64,1,23,1,2
6712,Bike,2023-08-02 06:24:00,2023-08-02 09:46:00,175.66,2,49,1,2
6713,Bike,2023-02-20 20:24:00,2023-02-20 23:24:00,261.64,4,49,0,2
6714,Bike,2023-11-12 10:00:00,2023-11-12 11:22:00,144.17,1,13,1,0
6715,SUV,2023-07-05 17:11:00,2023-07-05 19:09:00,196.29,5,32,1,1
6716,Truck,2023-10-03 03:54:00,2023-10-03 07:12:00,282.04,2,22,1,1
6717,Bike,2023-09-27 21:04:00,2023-09-28 00:12:00,279.71,5,7,1,2
6718,Truck,2023-02-06 22:47:00,2023-02-07 00:18:00,106.59,4,22,1,2
6719,Bike,2023-07-23 00:15:00,2023-07-23 02:47:00,77.97,5,21,0,0
6720,Bike,2023-11-08 07:03:00,2023-11-08 08:08:00,117.96,1,6,0,2
6721,SUV,2023-08-18 22:19:00,2023-08-19 01:48:00,394.79,1,14,1,0
6722,Car,2023-12-19 17:32:00,2023-12-19 20:00:00,278.73,3,16,1,2
6723,SUV,2023-01-25 00:02:00,2023-01-25 00:28:00,22.75,2,3,1,0
6724,Bike,2023-10-20 04:55:00,2023-10-20 08:18:00,248.97,4,9,1,1
6725,Bike,2023-07-02 15:35:00,2023-07-02 18:23:00,318.77,2,47,0,2
6726,Car,2023-04-24 20:55:00,2023-04-24 21:24:00,36.61,5,21,1,0
6727,Truck,2023-01-29 14:45:00,2023-01-29 16:40:00,96.48,4,50,0,0
6728,Truck,2023-09-11 16:29:00,2023-09-11 17:39:00,74.2,4,30,1,2
6729,Bike,2023-08-16 04:05:00,2023-08-16 05:44:00,87.27,1,30,0,0
6730,Truck,2023-06-25 21:38:00,2023-06-25 23:09:00,98.1,5,42,0,2
6731,Bike,2023-12-05 19:21:00,2023-12-05 20:52:00,56.21,1,42,0,2
6732,Car,2023-11-19 09:44:00,2023-11-19 11:53:00,237.13,1,32,1,0
6733,Car,2023-06-10 04:39:00,2023-06-10 06:14:00,85.46,3,23,1,0
6734,Bike,2023-05-10 22:43:00,2023-05-11 00:50:00,151.22,1,3,1,0
6735,Car,2023-09-21 12:58:00,2023-09-21 15:55:00,94.59,2,1,1,1
6736,SUV,2023-07-01 05:17:00,2023-07-01 06:27:00,80.93,4,3,1,2
6737,SUV,2023-06-16 22:03:00,2023-06-16 23:11:00,88.87,1,37,0,2
6738,Car,2023-10-14 14:28:00,2023-10-14 14:46:00,32.46,2,7,0,1
6739,Bike,2023-12-01 20:30:00,2023-12-01 22:59:00,221.87,5,3,0,1
6740,Bike,2023-08-23 21:20:00,2023-08-23 23:26:00,215.16,4,36,1,0
6741,Car,2023-05-24 13:09:00,2023-05-24 13:47:00,30.07,5,49,0,2
6742,Truck,2023-02-01 19:21:00,2023-02-01 19:45:00,45.34,2,3,1,1
6743,SUV,2023-09-25 21:19:00,2023-09-25 23:14:00,124.59,5,4,0,1
6744,Truck,2023-05-24 19:52:00,2023-05-24 22:10:00,255.04,5,31,1,2
6745,Bike,2023-08-13 17:58:00,2023-08-13 18:37:00,75.84,5,2,0,2
6746,Bike,2023-10-23 23:22:00,2023-10-24 02:21:00,149.11,1,14,1,2
6747,Truck,2023-06-08 15:05:00,2023-06-08 16:14:00,97.52,1,37,0,0
6748,Car,2023-08-12 20:54:00,2023-08-12 23:20:00,114.18,1,31,0,1
6749,Truck,2023-02-10 22:42:00,2023-02-10 23:23:00,24.02,4,2,0,0
6750,Truck,2023-09-10 18:53:00,2023-09-10 19:31:00,23.34,2,31,1,2
6751,SUV,2023-03-07 23:14:00,2023-03-08 01:04:00,197.61,1,47,0,2
6752,SUV,2023-11-06 23:54:00,2023-11-07 03:54:00,196.15,5,43,0,1
6753,Truck,2023-11-19 22:53:00,2023-11-19 23:12:00,36.77,5,22,0,0
6754,Truck,2023-12-27 16:47:00,2023-12-27 18:44:00,145.08,5,10,1,0
6755,Bike,2023-08-14 21:18:00,2023-08-14 22:21:00,107.14,5,30,0,0
6756,SUV,2023-03-18 05:36:00,2023-03-18 06:35:00,110.57,3,33,1,2
6757,SUV,2023-01-31 13:57:00,2023-01-31 15:17:00,145.69,4,19,0,1
6758,Bike,2023-01-09 05:49:00,2023-01-09 08:39:00,320.25,2,46,0,0
6759,Car,2023-01-15 22:09:00,2023-01-15 22:30:00,37.44,2,25,1,2
6760,SUV,2023-09-03 08:40:00,2023-09-03 10:54:00,127.04,1,46,1,2
6761,SUV,2023-12-08 19:38:00,2023-12-08 21:05:00,159.54,3,1,0,0
6762,Car,2023-03-29 20:04:00,2023-03-29 20:29:00,46.51,2,32,1,1
6763,SUV,2023-09-05 14:55:00,2023-09-05 18:25:00,304.95,4,25,1,1
6764,SUV,2023-05-12 17:37:00,2023-05-12 18:14:00,59.14,5,41,1,0
6765,Car,2023-04-12 12:27:00,2023-04-12 14:36:00,178.33,1,17,0,2
6766,Car,2023-07-01 03:19:00,2023-07-01 03:54:00,27.43,4,14,0,2
6767,Truck,2023-07-08 21:14:00,2023-07-08 23:21:00,206.52,2,45,0,0
6768,Bike,2023-01-12 23:13:00,2023-01-13 00:32:00,99.75,3,13,1,2
6769,Bike,2023-04-07 19:15:00,2023-04-07 22:52:00,244.41,1,38,1,2
6770,Car,2023-10-31 21:35:00,2023-10-31 23:40:00,72.59,2,39,1,0
